,comment,like,time,title_list
0,빠니보틀의 목숨을 건 용암놀이,1K,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
1,언능 영상 올려주세요. 따거님!!!!,20,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
2,따거님 현기증나요 영상점 올려줘요~,12,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
3,저는 빠니부터 시작이지만 님 팬이기도 해요 영상올려주세용,15,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
4,전 따거형 팬인데 여기서 보다니 갬동이네요 울형  왜 감동이~~,8,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
5,님너무착하심ㅎㅎ,7,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
6,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 목숨을 건 용암놀이ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
7,어서 영상공장 왕왕 돌립시다 !!!,4,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
8,형님 20만 축하드려요!!!!,3,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
9,따거 몸매 적나라한 썸네일로 벌써 몇일째 인급동이야…ㅋㅋㅋ,2,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
10,따거,3,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
11,30도 40도에 온천을 계획도 없이 찾아가는데 말없이 따라가 주는 착한 동생들..진짜 진짜 착하네 ㅋㅋㅋ,945,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
12,나는 이태원 사건을 계기로 삶에 자유가 없기에 더욱 자유를 갈망하여 경쟁하고 밀집하는 대한민국의 인구에 대해 더욱 깊게 생각해본다. 수도권이 악착같이 부를 독점하고 노동의 가치는 낮추고 인구는 머물곳도 갈곳도 없게 하여 다갇혀살게 만드니 이런 참사가 일어났다고 본다.기득권의 부에 대한 집착과 이기심과 탐욕과 독점이야 말로 정신나간 미친 현상이며 이 사태의 원흉이라고 생각함.,6,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
13, @user-wj3du2xx1f 에렌예거ㄷㄷㄷㄷ,57,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
14, @user-li6ez4oo7i  ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
15, @user-li6ez4oo7i  영상도 웃기고 댓글도 ㅈㄴ 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,23 hours ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
16, @user-li6ez4oo7i   ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,4 hours ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
17,"이번편이 진짜 리얼 대만이네요. 사람들 인심, 친절, 미친 산세, 안알려진 쌩자연들이 생각보다 많은곳 대만.. 잘봤습니다 !",293,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
18,歡迎你們來台灣玩~~對大部分台灣人來說，幫助別人只是小事情，旅遊安全比什麼都重要!! 台灣人不太會要求回報!! 只希望大家都平安順利,110,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
19,taiwan  love!,1,2 weeks ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
20,Taiwan no.1 ...,3,2 weeks ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
21,taiwan no.1,0,3 days ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
22,"평소에 별 코멘트없이 시청하는 팬입니다.2019년부터 와이프따라 대만서 거주하는데요, 이번 대만편 너무 반갑고 즐겁게 보고 있습니다.특히 이번 편은 대만의 정수가 잘 표현되어 너무 기쁘네요. 대만하면 정말 친절한 사람들인데 이번 편에 잘 담겨있어 좋네요!",861,1 month ago (edited),목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
23,대만 사람들이 너무 친절해서 진짜 너무 좋아보여요,31,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
24,ㅋㅋㅋㅋㅋㅋ하바나에서 돈뜯기는거보고대만에선 돈거절하는거보니까 ㅈㄴ 낯서네 ㅋㅋㅋㅋㅋㅋㅋㅋ,48,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
25,≤≤=인천 03년생 걸그룹 전맴버 =≤≤ [걸고 진짜다]인기 많았었는데 어쩌다가,1,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
26,이게 진짜 따거의 기상이지 크,7,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
27,일본 많이들 가는데 사실 가장 여행하기 안전하고 좋은국가는 대만입니다 대만 현지 친구가 있어 가끔 갔었는데 대만분들 친절하고 착하세요 서툰중국어로 칭원~하면서 길 물어봤었는데 본인돈 저한테 쥐어주면서 가는길까지 같이 타주셨던 타이페이 아주머니 정말 감사했습니다.여행내내 만화같은 구름과 말도안되는 풍경에 말을 잃었던 기억이 납니다…특히 핑시에서 해질녁에 먹었던 지파이는 잊지못합니다.,109,1 month ago (edited),목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
28,我是台灣人，誠摯的歡迎您再來台灣旅行，我也愛韓國️🇰🇷,3,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
29,맞아요 일본도 가보고 대만도 가봤는데 타이베이 지하철도 잘돼있고 사람들도 친절하고 음식도 맛있어서 너무 좋았어요 오히려 일본은 특히 도쿄 쪽은 사람들이 냉정하고 폐쇄적이라고 느낀 적이 많았어요 대만 더운 것만 빼면 다 좋더라고요 다음에 또 가고 싶은 나라에요,1,11 days ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
30,대만사람 겁나 친절하긴함한국말로 다알려줌,1,8 days ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
31,대만사람들 정말정말 친절해요ㅠㅠ️ 직업이 승무원이여서 전세계 많은 국가 가봤지만 대만사람들 진짜 원탑으로 손에 꼽힐만큼 친절합니다. 아직도 기억나는게 예전에 대만여행 갔을때 은행이랑 환전소가 다 문닫아서 달러 환전 못하고 쩔쩔매고 있는데 근처 가게에 있던 분이 자기돈으로 환전해주셨어요. 심지어 시세보다 더 싸게 해주려하셔서 극구 말렸던 기억이 있네요. 대만 너무 좋아요️️,167,1 month ago (edited),목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
32,온천 들어가는게 탐험가 클라스네요ㄷㄷ 대만 방송 인터뷰가 식당에서 마침 딱 나온게 진짜 개신기ㅋㅋㅋ타이밍 대박적이었습니다 대만여행도 색다르네요 세분 조합 편안하고 재밌습니다ㅋㅋ,651,1 month ago (edited),목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
33,,4,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
34,謝謝你們來台灣玩不過去危險的地方還是要有嚮導帶，會比較好。還有看了其他評論，我們並沒有討厭韓國人也沒在分哪國人，相反的，喜歡看韓劇，喜歡韓星，對於任何人的幫助，不求回饋是從小時候的教育，助人為快樂之本，幫助別人也可以得到精神上的快樂,559,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
35,Taiwan no'1,90,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
36,대만 🇹🇼 친절한 사람들이 기억에 남는 곳이예요 ,51,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
37,Love,15,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
38,I've  never  been to  Taiwan.  Is  it  safe  to  go  there?,7,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
39,대만인들 사랑해요,14,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
40,대만 넘버원,12,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
41,대만이 혐한 심한건 부정 안해도 되는데 국교절단에 tsmc와 삼전 먹거리 겹치는거로도 충분히 싫어할만 하지,5,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
42, @LookAtTheSky._. 제일 마지막까지 수교 유지한 주요국인데 비난 받을게 뭐있음?,8,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
43, @kkk-ph4lh 台灣人民不會排斥 韓國或其他國家的人、歡迎來到台灣感受、台灣可能不是最好、但來感受看看台灣人情味～歡迎～,17,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
44,빠니형 제발 부탁인데 이 3명 조합으로 여행 좀 더해주세요 더 보고 싶다구요 ㅜㅜ,175,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
45,여행가 중에서 이정도로 모험을 좋아하는 사람은 진짜 형 밖에 없는 거 같아 ㅋㅋㅋㅋㅋ 산업화 시대가 도래하면서 인류의 발 길이 아예 닿지 않은 곳이 없다지만 인류가 가봤을 뿐이지 내가 가본 적은 없다는 마인드로 여행하는 형 보면 모험의 시대는 아직 끝나지 않았다는 걸 직접 보여주는 거 같아 너무 기분 좋아,331,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
46,빠니 하트 받았네,5,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
47,항상 가족들과 여행을 주로 가다보니 늘 좋은데 알아보고 가는 편입니다. 올해 대만 갔을때도 타이베이랑 주변 위주로 많이 알려진 관광지랑 많이 걷지도 않고 딘타이펑 같은 유명한 식당 등등을 위주로 다녔는데 가끔은 친구들이랑 저런 식으로 막 떠나는 여행을 너무 해보고 싶네요.  방송 출연이랑 그걸 정확히 점심먹을때 식당에서 tv로 보는건 정말 대박입니다.,34,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
48,친한 유투버들 하고 여행하는 모습도 너무 재미 있게 보고 있습니다대만 사람들 다들 엄청 친절 하고 시골 모습도 정갈 하고 길들이 다 깨끗하네요,81,1 month ago (edited),목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
49,"와 시골에서 짐도 그냥 맡아주시고 트럭도 그냥 태워주시고 경험도 진짜 재미있는 경험이고, 사시는 분들도 너무 친절하시다",566,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
50,"대만분들 상당히 친절하시고, 다시 한번 가보고 싶은 여행지입니다^^",43,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
51,대만 시민들의 친절함에 여행을 가고 싶게 만드네요..즐겁게 시청했습니다.,36,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
52,지금까지 빠니보틀님 여행영상 하나도 빠짐없이 챙겨보고 있는 40살 대한민국 솔빈이아빠입니다 ㅎ  오늘 본 대만여행영상은 정말 감정이입하며 재미있게 시청하였습니다.  멀리있는 온천을 향한 여정속에서  만난 친절한 대만분들과 여행동료들과의 대화 하나하나 참 힐링되었고 저또한 감정이입되어 너무나도 즐겁게 보았습니다.  느슨해질때마다 이렇게 빠니님의 여행영상을 보며 마음을 다시잡고 힐링하고 갑니다. 항상 감사합니다 : ),145,1 month ago (edited),목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
53,대만 여행 자주가는데 진짜 대만분들 진짜 순수하시고 친절하시고 따듯해요🥹 그래서 대만을 더 좋아한다는..! 🫶,52,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
54,낭만 진짜 미쳤다... 보는 것만으로도 도파민과 행복을 느끼는 유일한 여행 유튜버 빠니보틀님 언제난 좋은 영상 감사합니다!!,99,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
55,자메이카 음악에 심취한 중국인 드립 미쳤다ㅠㅋ큐ㅠㅠㅋㅋㅋㅋ 따거님이 이번 여행 치트키인 듯!대만분들 너무 친절하고 모험심 가득한 여행 넘 재밌다잉🥹,344,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
56,이조합 신선하고 너무 좋은데요 따거님의 제발견 웃음벨이었어요ㅋ,17,1 month ago (edited),목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
57,진짜 저 따거분이 이질감 하나도 없이 넘 융화잘됨 ㅠㅠㅠ,2,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
58,완전 노홍철 멘트인데 ㅋㅋㅋㅋ,1,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
59,코로나 전에 대만여행했다가 사람들에게 반해서 그 뒤로 2번 더 다녀왔어요 !너무 친절해서 반했답니다대만 여행 영상보니 다시 가고 싶어요 ~,37,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
60,와 진짜 대만분들 너무 친절해서 진짜 꼭 가야겠다 정말로,60,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
61,셋조합 진짜 미쳤..진짜로 또 가줘요 제발..여행유투브는 빠니만 봤었는데오늘부터 체코제랑 따거 정주행 합니다!’,27,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
62,"이번편 영상미, 스릴로 대리만족, 세분 케미, 대만 생방 직관 운까지 진짜 레전드네요 정말 재밌게 봤습니다",14,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
63,빠니형님 영상 잘 보고 있습니다ㅏ! 모험도 좋지만 무엇보다 안전이 제일 중요하니까 항상 조심히 여행하세요!! (보는 제가 다 심장이 쫄깃…),11,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
64,식당부터 대만 방송국까지 섭외하는 섭외력 미쳤네,2.2K,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
65,트루먼쇼ㅋㅋㅋ,202,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
66,ㄹㅇ 될놈될 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,191,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
67,진찌 궁금한데 이번 태계일주도 인기터지면 공영방송에서 프로그램 관련부분 상 받을 수 있지 않을까요?,33,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
68,ㅋㅋㅋ 개신기하네,26,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
69,유튭각 제대로 ㄷㄷ,18,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
70, @user-cn5tu4wp4p 그걸왜여기서?,5,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
71,ㅋㅋㅋㅋㅋㅋㄲㅋ,1,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
72, @qtwttete 그럼 어디서?,3,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
73,트루먼쇼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
74,"와 진짜 존나 재밌다 리얼 이게 여행이지 어 ? 짜여진 매뉴얼보다 이게 낭만이고 젊은 날 가능한 여행이지.,, 그리고 친구들과 함께 하는 이 갬성 너무 감사합니다 ㅋㅋㅋ",26,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
75,진짜 대만분들 가식하나도없이 정말 친절함. 진짜 좋은 나라,59,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
76,중화권 나라 간 적 이번이 처음인데 3박 4일 너무 짧아요 형님 이 조합 개ㅐㅐㅐ꿀잼인데 대만일주 장기컨텐츠 찍읍시다!! 솔직히 형도 이 나라 매력에 빠졌잖아요 ㅋㅋㅋㅋ,19,1 month ago,목숨 걸고 산 넘어 물 건너 찾아간 대만의 자연 온천 【대만2】
