,comment,like,time,title_list
0,입덕 시키려면 멤버들 각자의 매력 터지는 모멘트 추천레오 1:10 2:29 혁 2:36 2:59 ,67,1 day ago (edited),VIXX 'Amnesia' Official M/V
1,빅스Amnesia신곡대박꽃길만걷고음악방송1위가자!!!,34,1 day ago (edited),VIXX 'Amnesia' Official M/V
2,VIXX sounds incredible as always  I miss 3 other voices /in excelsis/ with them.. still an OT6 truther idc but Leo Ken and Hyuk you're all doing amazing my sweeties ,220,1 day ago,VIXX 'Amnesia' Official M/V
3,where is N?,10,1 day ago,VIXX 'Amnesia' Official M/V
4, @ayay1093 ^^,0,1 day ago,VIXX 'Amnesia' Official M/V
5, @ayay1093 he had scheduling conflicts because he’s shooting a drama rn,21,1 day ago,VIXX 'Amnesia' Official M/V
6,"Yes, we miss half VIXX, always 6 VIXX",18,20 hours ago,VIXX 'Amnesia' Official M/V
7, @ayay1093  N cannot join in this comeback since he has a schedule conflict. Please cheer for VIXX more!!,1,3 hours ago,VIXX 'Amnesia' Official M/V
8," @justinakennet2883  Hello, might I ask what happened? I'm not in the fandom yet and have not heard of anyone leaving the group...",0,3 hours ago,VIXX 'Amnesia' Official M/V
9," @yumikpop3823  Hongbin left over controversial comments he said on a livestream, Ravi left after being wrapped up in legal problems because he faked epilepsy to get out of his military service, and as far as I know, N is still part of the group, he just couldn't join in because he's currently acting in a drama.",0,1 hour ago,VIXX 'Amnesia' Official M/V
10, 멋있는 컴백뮤비 잘 봤습니다  최고다~~~,42,1 day ago,VIXX 'Amnesia' Official M/V
11,아무리 봐도 빅스가 짱이야!!노래도 춤도 뮤비도 다 좋은데 그중 제일은 빅스 미모 아닙니까?? 왜 사막에서도 멋있는 거야??…정말 보고싶었는데 컴백해줘서 매우 고마워!!🥹🥹,36,1 day ago (edited),VIXX 'Amnesia' Official M/V
12,Thank you for this incredible comeback. VIXX ,92,1 day ago,VIXX 'Amnesia' Official M/V
13,"As a group, VIXX may be smaller, but with their choice of music, video concept, look and vocal perfection, they are back in a very BIG way!  Welcome home, boys!  You have been greatly missed!  ️️️",300,2 days ago,VIXX 'Amnesia' Official M/V
14,Can you tell me what happened I’m confused?,4,1 day ago,VIXX 'Amnesia' Official M/V
15," @SamGVL08  Well, two members have left the group. Ravi and Hongbin. Ravi, due to controversy surrounding his enlistment to the military and Hongbin due to controversy surrounding a livestream he did at one point. That's just the simplified explanation. N is still a member but he was unable to participate in this comeback because of a drama he is currently filming. His schedule did not align so it is just the three members for now.",23,1 day ago,VIXX 'Amnesia' Official M/V
16,"이번 컴백 미쳤다!!완전 빅스 스럽다, 빅스답다 그 자체에요안무, 노래 다 너무 잘 뽑히고 애들 미모도 열일해서 넘 좋아요",31,1 day ago,VIXX 'Amnesia' Official M/V
17,빅스 다시 와줘서 너무 고마워요.. 우린 영원을 믿어 V.I.X.X 오래보자,25,1 day ago,VIXX 'Amnesia' Official M/V
18,I’ve missed these beautiful people and their gorgeous vocals so much sobs my beloved VIXX are truly back!!,25,1 day ago,VIXX 'Amnesia' Official M/V
19,Великолепная песня!!Поздравляю с комбеком!!мы дождались!!!на повторе просто!и смысл песни глубокий и клип смысловой до мурашек!!,12,1 day ago (edited),VIXX 'Amnesia' Official M/V
20,"No lo puedo creer, volvieron! Los extrañé tanto!Qué emoción!!  Fighting!  VIXX ",107,1 day ago (edited),VIXX 'Amnesia' Official M/V
21,SAMEE,3,1 day ago,VIXX 'Amnesia' Official M/V
22,For anyone new here:Lee Jaehwan/Ken- 0:31 1:12 2:41Jung Taekwoon/Leo - 0:11 0:46 1:06 2:48,24,2 days ago (edited),VIXX 'Amnesia' Official M/V
23,Omg~~ so good!! Love you forever and always VIXX ,18,1 day ago,VIXX 'Amnesia' Official M/V
24,This really is Hyuk's time to shine 🩷 thank you VIXX for this beautiful comeback and MV ️  cried a little while watching. I've missed VIXX so much ️,12,1 day ago,VIXX 'Amnesia' Official M/V
25,역시   빅스완벽하구나  나의첫아이돌  빅스,1,2 hours ago,VIXX 'Amnesia' Official M/V
26,세명인데도 빅스의 목소리가 다 들리는 것 같은 느낌...전혀 허전하지 않고 풍성하다 노래도 딱 빅스의 분위기랑 잘 어울려요... 좋다,13,1 day ago,VIXX 'Amnesia' Official M/V
27,아니 이분들 뭐냐 진짜 사람이 아니라 요정들이네 아..? 조각인가..? 뭐지..목소리 꺄아아아아아아 너무 좋네요 제목 뜻이 기억상실이면은 어머어머 두뇌에 좋은 약 씨에프 들어오겠어요 증말~~~~기억“상”실 이면 뭔가 책상? 씨에프 들어오려나~? 아니면 기억상“실” 이니까 실에 관한?? 헐!!!!!! 옷 씨에프~????? 다들 기럭지도 어마어마 하고 키가 한 198정도 되보이시는데 멋지시네요 노래도 너무 좋고 나나난ㄴ나나나나ㅏㅏ나나나나나 계속 맴돌아~~~~~~~~,113,1 day ago,VIXX 'Amnesia' Official M/V
28,우아아ㅏㅏ 우이 쟌이도 여기있다,4,1 day ago,VIXX 'Amnesia' Official M/V
29,"You made an incredible video and songs. We love you, thank you for being here Jyani ",5,1 day ago,VIXX 'Amnesia' Official M/V
30,재환이다아아앙 !!!,4,1 day ago,VIXX 'Amnesia' Official M/V
31,누군진 모르겠지만 출중한 실력을 가진 조각들이 움직이네요,3,1 day ago,VIXX 'Amnesia' Official M/V
32,우리 재환이...빅스 광고 찍게 해주세요,2,1 day ago,VIXX 'Amnesia' Official M/V
33,"이게 뭐야, 네가 최고야 ",2,1 day ago,VIXX 'Amnesia' Official M/V
34,저랑 느낀점이 똑같아서 소오름~~~~~,4,1 day ago,VIXX 'Amnesia' Official M/V
35,애기 왔네!@@,2,1 day ago,VIXX 'Amnesia' Official M/V
36,"Your so funny Jaehwan, hehe",0,1 day ago,VIXX 'Amnesia' Official M/V
37,아 귀여워!!!!!! 증말 언제까지 귀여울래...ㅜ,1,1 day ago,VIXX 'Amnesia' Official M/V
