,comment,like,time,title_list
0,진짜 시대가 좋아진거 같음 저걸 택배로도 먹을수 있다니.. 예전에 딱 한번 먹어본게 아직도 기억이 나네요 사실 좀 식감은 다른회보다 무르긴하지만 양념간장에 마른김에 싸서 먹으면 진짜 개꿀맛인데.. 한번 시켜먹을수있으면 다시 맛보고싶네요,131,11 days ago (edited),[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
1,택배? 당일 고속버스도 가능합니다.,5,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
2,전라도,3,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
3,식감이 물러서 살짝 얼려먹어야 좋아요,0,10 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
4,김+양념장+묵은지+삼치=환상의 맛.,0,10 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
5,"전에 목동에 있던 스시집에서 처음 먹어보고 삼치도 회를 먹는다는걸 처음 알았는데, 여수 여행갔을때 먹었는데, 진짜 식감이 요상스럽긴한데, 묘하게 진짜 맛있습니다. 의외로 다른생선보다 밑반찬이랑 엄청 잘 어울립니다. 김싸서 간장찍어먹으면 존맛입니다.",29,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
6,삼치회 맛 한 번 본 뒤로 살살 녹는 그 맛을 잊을 수가 없더라구요,24,10 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
7,잊으셔도 됩니다,0,8 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
8,예전에 여수에서 선어 삼치회 먹어봤는데진짜 부드러우면서 감칠맛이 조미료급으로 나서 너무 놀랐습니다가격도 진짜 싸요,69,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
9,고향집이 여자만을 낀 순천입니다. 작년 추석엔가 아버지께서 삼치회를 가져 오셨는데 풍미는 좋았으나 숙성이 안되어 너무 물러 개인적인 감은 아쉬웠습니다. 역시 삼치회는 선어로 딱~ 캬.... 부럽습니다.,0,3 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
10,신선하게 구입해서 야무지게 드시는 모습이 보기 좋네요 ㅎㅎ,0,9 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
11,"여수에 근무할 때 현지인 친구랑 많이 먹었어요. 삼치를 통으로 얼려서, 칼로 대패처럼 얇게 떠서 먹었었는데, 느끼한 맛도 잡히고 맛있었습니다. 추억 돋네요.",26,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
12,뭘 좀 아시네요 저도 아버님 고향이 나로도라 삼치회 진짜 많이 먹었는데 얼려서 먹으면 진짜 맛있습니다.,0,1 day ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
13,표현하는 게 지나치게 솔직해서 더욱 신뢰가 갑니다.,12,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
14,작년 이맘때 나로도 대삼치를 처음먹었는데... 정말 새롭게 봤었습니다 ㅋㅋㅋ 아침에 바로 떠서 저녁에 밑에 얼음이 깔린채로 가져와서 위에 비닐만 벗기고 먹었더니 너무 맛있더라구요 ㅎㅎ,5,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
15,요즘 먹방 너무 잘하시는 듯... 진짜 맛있어 보여요... 너무너무 먹고 싶네요...,1,5 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
16,"마포 남해바다 횟집에서 삼치 선어회를 종종 먹는편인데,삼치만의 독특한 맛과 식감이 저는 좋더라구요,ㅎ조만간 꼭 한번 가서 먹어야겠습니다!",2,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
17,와.. 손질도 잘하시고 회를. 정말 잘뜨신다너무 먹고싶어요ㅜㅜ,2,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
18,아.. 침 고인다.. 너무 맛있어 보이네요......... 저도 구매하고 싶네요~,3,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
19,"삼치를 회로 먹을 수 있는 것도 처음 알았고, 저렇게 크게 자라는 생선인지도 처음 알았네요!",1,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
20,삼치나 민어는 여수나 순천에서 선어회로 진짜 많이 먹었죠.. 다른거 필요없고 와사비좀 올리고 간장에 살짝 찍어 먹으면 살살 녹아요,5,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
21,고향이 고흥인데 반갑네요 ㅎㅎ 어릴적에는 진짜 많이 먹었는데 양념장에 김싸먹으면 참 별미죠 ㅎㅎ,19,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
22,정말 정확한 정보를  얘기하시니 믿음이 가네요  저희 지역근처에선 그냥 밑반찬이나 무침이나 탕쪽으로 엄청 먹었죠 조업하시는분들도 동네사람들끼리 많이 나눠먹구요정말 솔직하신 평가세요,0,7 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
23,우리 지역 고흥까지 오셨군요. 삼치 광고 많이 해주세요.~지역 발전에 많은 도움이 됩니당~,11,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
24,"청산도 대삼치는 진짜 최고이죠.....,예전에 청산도에서 수산업하는 선배가 있어서 겨울이면 택배로 보내 주셨었는데....몇년전부터 선배가 서울로 올라와서 고흥 나로도 우x횟집에서 택배로 받아서 시켜 먹고 있는데....작년에 처음으로 맛이 예전만 못하더군요...아무래도 온난화 때문에 그런것 같구요....예전에는 11월 부터 대삼치가 올라왔는데....작년에는 12월이 되어야 나온다고 하더군요...!!!....올해는 느즈막히 12월 말쯤 가서 주문할 생각입니다.",1,8 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
25,대삼치를 드셨군요..삼치는 나로도가 최고죠...정말 나로도 항에서 병어조림 먹고 삼치회 먹고 그앞에 고양이섬 한바퀴 돌고 오는데..정말 천국이 따로 없었어요..나로도 최고 입니다. 거리가 멀어서 사람들이 많이 안오는게 장점입니다. 사람 많은거 넘 싫어해요..그런데 여기는 사람도 별로 없고 먹거리 구경거리 정말 천국이 따로 없습니다.,257,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
26,녹동 물가가 너무 비싸요 근데ㅠ,13,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
27,나로도... 안가요 멀어서,9,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
28,좀  마니  멀죠  가까운  보성 인데도,3,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
29,오... 녹동항은 좀 가봤는데 나로도항은 안가봤네요.녹동항에 비해서 좀 싼가요?,0,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
30,나로항은 자연산만 취급해서 싸진 않죠.,8,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
31,고양이섬 고양이가 많아서 고양이섬인가여?,1,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
32, @user-co1yz6kd3t 녹동 들어가는것보다 나로 들어가는게 더 가깝습니다.,1,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
33, @user-hz6go4nt7e  감사합니다!,0,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
34,경주 키로5000 원인데 좀 비싼듯,3,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
35,저도 가끔 생각나면 서울인데 마포가서 사먹습니다. 제주도나 추자도쪽에서는 포를 뜬거를 영하 1~3도 정도로 냉맞히는 수준으로 단단하게 해서 썰어주는 곳이 몇군데 있다던데 몹시 궁금한 맛이긴 하네요..사실 회자체의 맛보다는 쌈맛으로 먹는 생선인것 같습니다,0,11 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
36,와~ 삼치를 회로 먹는다는 건 처음 보는 거 같아요~ 제철에 전라도 놀러가서 한 번 먹어보고 싶네요~ 잘봤습니다~굿~!! : ),7,9 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
37,나로도 놀러 가시면 꼭 드세요 추천 수산집은 정태수산입니다,0,7 days ago,[폭식 주의!] 겨울이면 전라도에서 난리가 나는 생선회
