,comment,like,time,title_list
0,00:00-00:36 김장김치 소개00:36-01:55 절임배추 물기 빼기01:55-04:20 찹쌀풀 끓이기04:20-09:17 김장 양념 재료 소개,12,10 days ago,평생 써먹는 전라도 김장김치 맛있게 담그는법! 절임배추40kg 김치양념부터 맛내는 팁까지 전부 알려드려요.
1,양녕김장양념재료,3,6 days ago,평생 써먹는 전라도 김장김치 맛있게 담그는법! 절임배추40kg 김치양념부터 맛내는 팁까지 전부 알려드려요.
2,"육수 재료 용량민 있네요 무, 양파,  마늘 생강은 요렇개 조금 넣는다구요? ㅋㅋ 적다가 속은 느낌",1,1 day ago (edited),평생 써먹는 전라도 김장김치 맛있게 담그는법! 절임배추40kg 김치양념부터 맛내는 팁까지 전부 알려드려요.
3,어쩌면 그렇게 설명도 제가좋아하는  전라도김치를재료부터  그토록 정확하게 해주시는지  정말참고해서  올해 맛을기대하게 된네요 잘봤습니다. 수고하셨습니다.,16,8 days ago,평생 써먹는 전라도 김장김치 맛있게 담그는법! 절임배추40kg 김치양념부터 맛내는 팁까지 전부 알려드려요.
4,정말 제대로 만드시네요~~저같은사람은 감히 흉내도 못내겠네요,1,1 day ago,평생 써먹는 전라도 김장김치 맛있게 담그는법! 절임배추40kg 김치양념부터 맛내는 팁까지 전부 알려드려요.
5,맛도좋을듯 설명도 자세하게 음성도 차분히 어쩜 그리도 잘해주시는지 감사합니다 언제나 건강히 행복하세요...,14,7 days ago,평생 써먹는 전라도 김장김치 맛있게 담그는법! 절임배추40kg 김치양념부터 맛내는 팁까지 전부 알려드려요.
6,"설명,재료, 순서,알기 쉽도록 아주아주 설명을 잘해주십니다.지금까지 본 영상중 최고입니다.진짜이건 국보급이네요.어찌 이렇게 설명을 잘해주실까요. 영상을 두번째보면서 감탄을 했습니다.오늘 실행하보려고 필기를 하면서 들었어요. 정말최고라는 말씀밖에 드릴수 없군요.앞으로 꼭 가루씨의 영상 애청할께요. ",2,3 days ago,평생 써먹는 전라도 김장김치 맛있게 담그는법! 절임배추40kg 김치양념부터 맛내는 팁까지 전부 알려드려요.
7,정성이나 재료가 먹기도 아까운 김치네요.가루씨의 가족들은 복받았네요.,9,7 days ago,평생 써먹는 전라도 김장김치 맛있게 담그는법! 절임배추40kg 김치양념부터 맛내는 팁까지 전부 알려드려요.
8,진짜 차분하게 잘설명해주는고수쌤이시네요좋아요 구독입니다,0,1 day ago,평생 써먹는 전라도 김장김치 맛있게 담그는법! 절임배추40kg 김치양념부터 맛내는 팁까지 전부 알려드려요.
9,가루씨  정말  차분하게 설명 잘해주네요  감사합니다 ~~,10,9 days ago,평생 써먹는 전라도 김장김치 맛있게 담그는법! 절임배추40kg 김치양념부터 맛내는 팁까지 전부 알려드려요.
10,너무 감사함니다ㆍ재료용량과 자세한 설명까지 곁들여서 해 주시니 재대로 이해하기가 쉬웠네요,6,9 days ago,평생 써먹는 전라도 김장김치 맛있게 담그는법! 절임배추40kg 김치양념부터 맛내는 팁까지 전부 알려드려요.
11,넋을 놓고 봤습니다.옛날 어머님이 담근 김치 생각이 나는군요.진짜 가루씨의 전라도 김치군요.젓갈 들어가는걸보니 정말 전라도 김치로,0,3 days ago,평생 써먹는 전라도 김장김치 맛있게 담그는법! 절임배추40kg 김치양념부터 맛내는 팁까지 전부 알려드려요.
12,"잘 보셨다니 기분이 좋네요.제가 이번에는 초보자들도 잘 담그실 수 있게, 아주 자세히 동영상 찍었거든요.그러니 이대로만 하시면 절대 실패없으니 맛있는 김장 하시길 바래요.더불어 덤벙김치ㆍ빠개지ㆍ홍갓무김치로 하시면 올 1년내내 김치걱정을 없으실 거랍니다~^^",0,2 days ago,평생 써먹는 전라도 김장김치 맛있게 담그는법! 절임배추40kg 김치양념부터 맛내는 팁까지 전부 알려드려요.
13,정말 유용한 꿀팁입니다 이 영상을 보니 김장김치를 이제서야 이해할수 있겠어요 감사해요 사먹고 싶네요ㅎㅎ 구독 좋아요 ,3,5 days ago,평생 써먹는 전라도 김장김치 맛있게 담그는법! 절임배추40kg 김치양념부터 맛내는 팁까지 전부 알려드려요.
14,ㅎㅎ 제가 이번에는 정ㅈ말 신경써서 올렸거든요.처음 하시는 분들도 이대로만 따라서 하면 절대 실패없어요~^^,1,5 days ago,평생 써먹는 전라도 김장김치 맛있게 담그는법! 절임배추40kg 김치양념부터 맛내는 팁까지 전부 알려드려요.
