,comment,like,time,title_list
0,안녕하세요 구독자 여러분! 오늘은 정말 많은 구독자분들이 요청해주셨던 김장김치를 드디어 가져왔습니다! 해남은 원래 김장을 늦게하지만 그 때에 맞추면 너무 늦을 것 같아서 최대한 빨리 찍고 열심히 편집해 가져왔어요~ 이번에 담근 방식은 완전 전라도 식은 아니고 절충식으로 누구나 호불호없이 맛있게 드실 수 있는 레시피를 연구해봤답니다 ㅎㅎ 여러분께 도움이 되었으면 좋겠습니다~재료,26,3 days ago (edited),절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
1,마늘이300백그람  만넣어도되나요,3,3 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
2,너무 맛있게 보입니다~임선생님 짱입니다~저도 강진이 고향입니다~,2,3 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
3,맛나는 김장김치 감사합니다 ,1,1 day ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
4,절임배추40키로 준비중인데 양념을배로하면 될까요?,0,21 hours ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
5,조곤조곤 말씀해 주셔서 귀에 쏙 박히네요.육수가 정말 맛나보이네요.너무감사합니다.,2,13 hours ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
6,예 저도 감사합니다,0,1 hour ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
7,저렇게 리액션이 좋은 따님이면 엄마가 음식 만들 마음이 마구 치솟을 거 같아요선생님도 너무 좋지만 따님이 참 사랑스러워요,4,2 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
8,ㅎㅎ 맞아요~예쁘게 봐주셔서 넘 감사해요~^^,0,1 day ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
9,"임선생님 채널을 안지가 얼마 안되어 올해 배추김치 레시피 많이 기다렸어요.따라하기 쉽게 잘 설명도 해주시고, 리엑션 좋은 따님과의 시간이 부럽습니다.똑같이 올김장 해볼게요.청각&황석어젓 넣고요",3,2 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
10,와! 아직 안 담그길 잘했네요임선생님 레시피대로 해 볼께요정말 맛난 김장김치가 될거예요,9,3 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
11,네-응원합니다 ^^,0,1 day ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
12,정말 맛날거같아요! 좋은 음식과 정보 감사합니다,4,2 days ago (edited),절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
13,따님 말대로 안 맛있을 수가 없겠네요. 진짜 밥에 김치만 먹어도 다른 반찬 필요없을 것 같네요. 저희집은 김치에 젓갈을 거의 안 쓰는데 어떤 맛일지 엄청 궁금해요.,1,3 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
14,시청해 주셔서 감사합니다 ,0,1 day ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
15,저도 이번에 친정엄마에게 처음으로 보고배웠는데 거의 똑같아요~ 친정엄마도 전주분이신데 육수내는거부터 엄마에게 배운거 복습한단생각으로 다시보는데 신기하고 재밌네요~ 이번에 저희엄마는 백설기떡으로 풀쑤셨어요. 얼마전에 백설기가 엄청생겨서ㅋㅋ 받는김에 김장때 쓰려고 넉넉히받아왔다며.. 간도좋더라고요  생강청도 사용하시고 무 색입히려고 고춧가루에 미리 버무려놓는거며 똑같아용ㅎ 친정은 갈치도 넣어요 할머니가 좋아하셔서ㅎㅎ 수고많으셨구요~ 잘보구 갑니다~~ 겨울내 맛있게 드세요~~,3,2 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
16,ㅎㅎ 그러시군요~^^맛있게 드셔요~ 시청해주셔서 감사합니다,0,1 day ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
17,김장김치에 황새기 달려서 넣어 담으시는 것 보면 보통솜씨가 아니심 인정 최고에 맛이죠 항상건강하세요 감사해요,1,2 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
18,칭찬 감사합니다 ️,0,1 day ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
19,여기도 전라도 광주 입니다  해남은  가까운 곳이죠  저도 해낭 배추로 김장합니다   요즘은 요리채널 이  난무한 세상이되어버렸어요   가끔  이용하기도 하는데요   난  나이가 있는 세대라  개인적 취향을 고수하는 편이예요  아침 커피한잔 하면서  문득 잡힌 선생님 김장김치  담그신걸 봤어요  참  얌전하고 솜씨있는  과정 이어서   끝까지 보게됐고   격려 글  올려드립니다  이럿ㅇ게 맘에 쏙 드는 채널 접하기 힘들었는데   설명도 간결하면서 구체적이고  목소리도  차분하고 지적교양이 느껴집니다  따님 음성도 엄마를닮아  조신하게 보였고요  잘봤어요  꾸준하게 좋은 요리 보여주시고  백만 구독  기원드리겠습니다   행복한 아침입니다   광주에서 칠십대중반   할머니 가 드리는 화이팅 댓글 입니다 건강하세요,24,2 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
20,18:40 18:49,0,1 day ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
21,이렇게 장문의 칭찬과 격려 댓글 감동입니다.더 열심히 영상 만들겠습니다.건강하고 행복한 나날이시길 바랍니다️감사합니다 ~~~,1,1 day ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
22,최고 김장입니다.여기는  미국 이어서 배추자체가 맛이 안나요.쪽파니 갓 청각 젓갈도 다양하지 않고.임선생님 김장 보니 한국으로 돌아 가고 싶네요.우리 한국 식재료 신의한수 최고 정말 아름다운 우리나라.감사 드립니다.,1,1 day ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
23,시청해주셔서 저도 감사합니다 늘 건강하고 행복하시길 바랍니다,0,57 minutes ago (edited),절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
24,선생님 레시피  간단하게 설명을 해주셔서 저에 입맛과 딱 맞아서 따라서 하렴니다 감사함니다,2,3 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
25,황석어젓과 붉은새우젓이 들어가서 감칠맛나고맛있을것같아요   영상잘보고갑니다 감사합니다,1,3 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
26,늘 선생님 김치 많이 기다렸습니다30일에 절임배추20kg할려고 고랭지배추 주문 했답니다감사합니다♡♡,7,3 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
27,절임배추 정보도 올려주심 좋겠어요,5,3 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
28,저는 딸내미가 인터넷에서 주문했는데 '아르뫼농장' HACCP인증 절임배추 20kg로 주문했다네요~ㅎㅎ,4,3 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
29,정말 맛깔스럽게 보이네요. 침넘어갑니다~담주 김장 배운대로 해보겠습니다 골곰짠지도 맛있드라구요 감사합니다~^^,2,3 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
30,맛있었다 하시니 저도 감사합니다.~~응원합니다 ,0,1 day ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
31,김장은 늘 엄두를 못내고 얻어먹곤 했는데 선생님 레시피로 한번 도전해봐야 하나... 고민되네요ㅋㅋ,5,3 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
32,응원합니다 ^^,0,1 day ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
33,선생님께선 넘 쉽게 하시는거 같아요.매번 따라하는대두 실수를 더 많이 합니다.한번의 성공에 하늘을 날꺼같아 도전 또 도전 합니다.감사드려요.,1,13 hours ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
34,네~ 최대한 자세히 설명해드릴려고 하지만 영상이 너무길어지면 안 되니까 편집이 많이 됩니다.그래도 중요한 포인트는 다 들어가 있으니 여러번 보시고 차분히 해 보시면 성공률이 점점 높아질거예요. 도전에 박수와 응원을 보냅니다,0,43 minutes ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
35,"친정이 황석어, 추젓만 가지고 김장 하시는데, 어릴때부터, 그걸 먹고 자라그런지 그 시원하고 깔끔한 맛이 생각나는 김치입니다.",1,3 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
36,임선생님 감사해요  건강하세요 사랑함니다 ,12,3 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
37,너무 맛있어보여요^^총각무우도 부탁드려요~,2,3 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
38,땅끝마을  선생님김장맛있게 배우고 맛보고갑니다감사 합니다,1,4 hours ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
39,시청해 주셔서 감사합니다 ,0,40 minutes ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
40,김장 김치 너무 맛있겠어요올해는 선생님 레시피로 김장 맛있게 해보겠습니다감사합니다 늘 건강하세요~~^^,4,3 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
41,도움이 되셨다니 저도 너무 감사합니다~맛있게 담가 드셔요~^^,3,3 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
42,저도 이렇게 담아야겠어요정말 맛있을것같아요~,1,3 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
43,이제껏 김장은 친정 엄마가 해주셨는데이젠 제가 해야되서 선생님 김치 기다렸는데 감사합니다 ~^^잘 따라서 해보겠습니다,2,3 days ago,절임배추 20kg 김장 자세하고 친절한 레시피! 누구나 좋아할 맛있는 맛으로 실패없이 담그는 비법 알려드릴게요~
