,comment,like,time,title_list
0,와 역대 최장길이 아님? 거의 1시간인데 토크 꽉꽉 채움... 진짜 제시가 진심으로 이야기하니 공감도 팍팍되고 그런 진심 끌어낸 피식쇼도 대단하고 리스펙,12K,1 month ago,[한글자막] 제시에게 당신도 나락에 갈 수 있냐고 묻다
1,에 1시간이였음? ㄷㄷ,299,1 month ago,[한글자막] 제시에게 당신도 나락에 갈 수 있냐고 묻다
2,what is 최장길?,231,1 month ago,[한글자막] 제시에게 당신도 나락에 갈 수 있냐고 묻다
3,??? 50분 넘어간거 이제알았네ㅋㅋㅋㅋㅋ 시간 가는줄 모르고 봄,288,1 month ago,[한글자막] 제시에게 당신도 나락에 갈 수 있냐고 묻다
4,와 이거 보고 알았다 평소처럼 30분인 줄 ..,86,1 month ago,[한글자막] 제시에게 당신도 나락에 갈 수 있냐고 묻다
5, @woo-hn3eh 최장길이;;,6,1 month ago,[한글자막] 제시에게 당신도 나락에 갈 수 있냐고 묻다
6, @soajdas323  글로벌쇼라 한국어 잘 모르는 분들 많은듯 ㅇㅇ,28,1 month ago,[한글자막] 제시에게 당신도 나락에 갈 수 있냐고 묻다
7,헐 저 이 댓글보고 나서 영상시간 봄; ;; 30분 흘렀나했ㄴ느데 52분 뭔뎈ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,20,1 month ago,[한글자막] 제시에게 당신도 나락에 갈 수 있냐고 묻다
8,진심 편집도 거의 없는듯!?!,26,1 month ago,[한글자막] 제시에게 당신도 나락에 갈 수 있냐고 묻다
9,진짜 시간가는줄모르고봄ㅋㅋㅋㅋㅋㅋㅇㅈㅇㅈ,18,1 month ago,[한글자막] 제시에게 당신도 나락에 갈 수 있냐고 묻다
10,역대급 에피다. 웃음도 잡고 따수움도 잡았어ㅠㅠ 한시간을 꽉꽉 채웠다 사랑해 제시 사랑해 피식이들ㅠㅠㅠㅠㅠㅠ,624,1 month ago,[한글자막] 제시에게 당신도 나락에 갈 수 있냐고 묻다
11,Jessi is really such a sweetheart. It’s hard to find honest people with good hearts these days. People should never judge by appearance because they might miss out on knowing somebody wonderful like her!,792,1 month ago,[한글자막] 제시에게 당신도 나락에 갈 수 있냐고 묻다
12,hey can you guys say what's last outro song its so good,5,4 weeks ago (edited),[한글자막] 제시에게 당신도 나락에 갈 수 있냐고 묻다
13,"1시간 길이의 영상이라 지루할 법도 한데 전혀 그런 거 없이 너무 재미있게 봤어요! 역시 왜 제시가 섭외 1순위였는지 알게 해주는 영상입니다,, 제시님도 정말 선하고 마인드가 건강한 사람이라는 것을 알게 되었어요 너무 멋있습니다!",271,1 month ago,[한글자막] 제시에게 당신도 나락에 갈 수 있냐고 묻다
14,"Jessie's character is genuine and down-to-earth. She's honest and speaks her mind, staying true to herself. What makes her even more appealing is her quirks — those unique, charming traits that set her apart. Despite her straightforwardness, there's a kindness and softness in her heart that adds a touch of warmth to her realism.",28,4 days ago,[한글자막] 제시에게 당신도 나락에 갈 수 있냐고 묻다
