,comment,like,time,title_list
0,아모레퍼시픽 비레디 화장품 모델이 됐습니다.여행 갈 때 써보니 딱 입니다.  '트루 톤 로션'비레디 '트루 톤 로션' 은 올리브영에서 구매 하실 수 있습니다.구매 링크: https://ma.oliveyoung.co.kr/m/G.do?goodsNo=A000000189231,875,2 weeks ago,작고 조용한 대만 시골을 여행하면 벌어지는 일 【대만3】
1,바로사겠습니다,13,2 weeks ago,작고 조용한 대만 시골을 여행하면 벌어지는 일 【대만3】
2,채코제님이모델인줄ㅋ,56,2 weeks ago,작고 조용한 대만 시골을 여행하면 벌어지는 일 【대만3】
3,빠니형 잘생겼었네...,18,2 weeks ago,작고 조용한 대만 시골을 여행하면 벌어지는 일 【대만3】
4,자본보틀 지금 보구왔는데 사진 잘나왔어요이제 잘생김까지 연기하시다니,17,2 weeks ago,작고 조용한 대만 시골을 여행하면 벌어지는 일 【대만3】
5,해외배송되누?,5,2 weeks ago,작고 조용한 대만 시골을 여행하면 벌어지는 일 【대만3】
6,해달라니까 해주시넹 감사해요 구매구매,6,2 weeks ago,작고 조용한 대만 시골을 여행하면 벌어지는 일 【대만3】
7,방금주문... 선물인데 좋아하겠죵~^^,9,2 weeks ago,작고 조용한 대만 시골을 여행하면 벌어지는 일 【대만3】
8,모델로 똑돌이 빠니님 딱입니다여성용도 있나요?,8,2 weeks ago,작고 조용한 대만 시골을 여행하면 벌어지는 일 【대만3】
9,올인원인가요?,6,2 weeks ago,작고 조용한 대만 시골을 여행하면 벌어지는 일 【대만3】
10,"체코제 랄부 떼라,,,",0,2 weeks ago,작고 조용한 대만 시골을 여행하면 벌어지는 일 【대만3】
