,comment,like,time,title_list
0,이모님 너무 좋아요밝으시고 사랑이 넘쳐요,5,6 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
1,레이'이모 정말 좋아요 ,7,6 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
2,이모부님  김밥을  스테이크처럼 썽글어 묵네요 ㅎㅎ오늘도 영상 잘보았어요,5,6 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
3,김밥도구없이잘하시네,3,8 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
4,마음이 따뜻해지는 영상이네요,3,5 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
5,레이님 미국 가시고 표정이 엄청 편안해 보여요~ ,2,5 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
6,서양? 미국?  사람들은 가족간에도 사소한 일이라도 고맙단 말과 미안하다는 말을 꼭~  하는 게  우리 나라랑 많이 다른 부분인 것 같아요~언뜻 거리감이 있어 보이기도 하지만 가까울수록 고마움과 미안함을 표현하는 건보기 좋으네요~,9,8 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
7,"밥에다가 소금, 깨, 참기름을 살짝 넣고 버무려서 김밥을 싸면 스팸에 간장을 넣고 볶지 않아도 맛있는 김밥이 될 것 같아요.",182,8 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
8,식초는 안넣나요?어렸을때 식초 넣고 비비던데,3,6 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
9,식초 넣는건 유부초밥 아님? 김밥에 넣는건 못봤는데,21,5 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
10,김밥에 식초넣어도 괜찮아요. 잘 안상하고요 식초맛별로 안나요,5,5 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
11,맞아요~ 상함방지~맛소금 설탕으로 간맞추고 깨소금 갈아넣고 참기름넣고 식초와 미원 살짝씩  넣으면 맛있어요~,3,5 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
12,맛소금에  미원 들어 있어서 따로 미원 첨가는 과할듯요. 갠적으로 밥비빌때 참기름.깨소금.꽃소금 한꼬집 추천!,7,5 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
13, @user-eh5ok4wc8r 초대리는 초밥 만들적에요.,0,5 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
14,형들 김밥 식초 이렇게 검색하니까식초넣으면 감칠맛과 기온이 높을때 세균번식을 막아준다고 넣는 사람도 많다네더이상 우리엄마를 요알못이라 모욕하지 말아줘,4,5 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
15,스팸에 간장넣으면 개존맛,0,5 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
16,김밥먹을땐 목메이니 계란국도 함께..,0,5 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
17,"저는 소금, 깨, 참기름(많이), 설탕, 매실청(조금, 없으면 식초 몇방울) 넣고 비빈밥을 김밥에 써요. 아예 밥이 다되면 밥통에 바로 양념재료넣고 밥통안에서 밥 저어서 섞어줌. 맛남 진짜맛남. ㅋㅋ 잡숴보삼 진짜 맛남 ㅋㅋ",0,5 days ago (edited),김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
18,김밥 잘 마는거 보니 레이님이 손재주가 뛰어 난듯~,201,8 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
19,미국 주부 9단이시라 그런 것 같아요 ㅎㅎ,20,8 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
20,전에 한국에서 살았기 때문임,5,7 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
21,항상 잘보고있어요 예쁘게 사는모습보기좋아요 좋은 영상고마워요  항상 응원합니다 ,3,7 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
22,이모부님 내외분과 함께 하는 모습이 너무 정겹고 행복해 보이네요...특히 이모님은 유머가 넘치시고... 모두들 건강하고 행복하게 사세요...,75,8 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
23,김밥을 처음 만드시는 분은 김밥을 마는게 쉽지 않은데 ... 레이님이 잘 가르쳐 줘서 다들 잘 하시네요 ~ ^^,98,8 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
24,레이가 한국에 살때도 참 좋은 선생님이셨어요 ㅎㅎ 덕분에 학부모들이 레이만 원해서 같은 돈받고 제일 고생했지만 ㅜㅜ,18,8 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
25,⁠ @rayejin 레이씨가 좋은 선생님이라 배우는 학생들에겐 행운이였겠네요~ 고생은 많이 하셨겠지만 어느날 레이선생님덕에 영어에 관심이 생겨서 열심히 배웠어요하는 학생이 어느날 채널에 댓글 달지도 모르잖아요~ 전 가르치는게 젤 어렵더라구요.. 인내심이 많이 필요하더라구요,3,5 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
26,단무지없는 김밥이라니ㅎㅎ단무지가 없을때는 당근이나 오이를 식초와 설탕에 절여 새콤한맛을 입혀드시면 좋을거같아요~~^^ (가늘게 썰어서 절이면 금새 맛이 베어든답니다)이모님이모부님이 너무 김밥을 잘싸셔서 놀랐습니다!ㅎㅎㅎ,85,8 days ago (edited),김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
27,좋은 아이디어네요 ㅜㅜ 식초나 설탕을 조금 첨가할걸... 저날은 정신이 없어서 생각도 못 했습니다 ㅎㅎ,21,8 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
28,아 맞다 미국인들 새콤한 맛을 선호하니 님말대로 하면 대박 칠듯,8,8 days ago,김밥 먹어보는게 소원이라는 이모한테 김밥 만드는 법 알려드렸더니 ㅋㅋㅋ
