,comment,like,time,title_list
0,선생님만큼 알아듣기 쉽게 설명해주는 곳은 없을거에요선생님의 마음이 전해집니다^^진심으로 존경하고 감사드립니다♡♡♡,29,3 weeks ago (edited),1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
1,도움이 되셨다니 감사합니다 ,0,3 weeks ago,1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
2,저도공감하네요  이번중부김장에  절임배추좀 알수있을까요배추가  좋아보이던데  꼭좀부탁요,0,2 weeks ago,1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
3,아유 목소리도 이쁘시고 타고나시고 요리도 잘하시고 모녀분 다정다감하시고 부럽습니다 ..  푸하하 항상 건강하세요 ,8,3 weeks ago,1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
4,좋게봐주셔서 감사합니다 ,2,3 weeks ago,1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
5,요리 채널은 거의 구독한게 없는데 선생님 목소리랑 쉬운 설명이 좋아서 구독하고 가요. 앞으로 많은 가르침 부탁드립니다.,9,3 weeks ago,1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
6,좋게봐주셔서 감사합니다 ,0,3 weeks ago,1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
7,샘 영상 따라보다보니  저도 김장을 다한거 같아서 든든해요 ㅎㅎㅎ넘 맛나 보여서 침이 고이네요^^,7,3 weeks ago,1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
8,시청해주셔서 감사합니다 ,0,3 weeks ago,1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
9,어쩜 설명을 이렇게 잘 하실까요...목소리도 너무 고우시고 듣기만해도 김장  다 한것 같네요.감사합니다,8,3 weeks ago (edited),1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
10,좋게봐주셔서 감사합니다 ,0,3 weeks ago,1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
11,정말 유익한 영성입니다 설명도 잘해주시고 따라하기도 편하게 영상순서나 시간순으로 진행되는 것이 좋습니다 보면서 많이 배워갑니다 감사합니다^^,0,2 weeks ago,1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
12,도움이 되셨다니 저 도 너무 뿌듯하네요 ,1,2 weeks ago,1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
13,"와 김장 레시피는 수도 없이 봤는데, 해볼만 하겠다고 생각이 든 건 이 영상이 처음이에요. 무생채 깍두기 열무김치 등등 간단한 것?들은 거의 다 따라해봤었거든요. 성공률이 100프로였기에 김장김치도 따라해볼까 정말 고민되네요ㅠㅠㅠ 나중에라도 꼭 따라해볼게요. 추운날씨 건강하시고 좋은 영상 감사드립니다",7,3 weeks ago,1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
14,저희채널  을 통하서 많은김치를 해드셨다고 하시니보람느낍니다~^^,0,3 weeks ago,1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
15,저희집 김장레시피랑 비슷해요. 저흰 육수따로 풀 따로 했는데 내년엔 쌤 레시피 응용해볼게요^^저흰 설탕대신 매실액 넣었어요. 김치가 아주 맛있게 되어서 기쁘답니다.,8,3 weeks ago (edited),1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
16,매실액으로만 하면 익으면서 매실액향이 맛을 거슬리게해서 저는 매실액조금에 설탕으로 단맛을 했어요ㅎ,2,3 weeks ago,1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
17,김장김치 가 만족스럽게 되셨다고  하시니너무 좋으셨겠어요맛있게 드세요~^^,2,3 weeks ago,1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
18, @recipesfordaughters  내년에 저 단독으로 김장할껀데 쌤 레시피로 해볼께요 ^^,1,3 weeks ago,1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
19, @user-uj2vq1xn9c  아~ 정보 감사해요. 내년에 응용해볼게요^^ 감사합니당!!,1,3 weeks ago,1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
20,저는 김장 첨해봤는데 매실액이 많이 들어가니 느글느글해요 ㅜㅜ 아예 안들어간것만 못해졌어요 ㅜㅜ,1,3 weeks ago (edited),1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
21, @user-gi3je8nj5e  힘들게 하셨는데 어쩐데요ㅜㅜ그래도 푹 익으면 맛있을거예요^^,0,3 weeks ago,1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
22, @user-wx1ug7rz2v  씻어서 국 끓여먹어요 ㅜㅜ,0,3 weeks ago,1년 내내 맛있는 중부식 김장김치 20kg🥇 실패없이 누구나 쉽게 大성공!! 절임배추 그냥 씻지마세요!
