,comment,like,time,title_list
0,Most people I asked predicted the wrong winner here. Go check out the new CrunchLabs Roblox game where you can build rockets with your friends and learn stuff! https://www.roblox.com/BuildaRocket,4.5K,5 days ago (edited),염산 VS 용암 녹이기 대결
1,can i win,27,5 days ago,염산 VS 용암 녹이기 대결
2,Hi,11,5 days ago,염산 VS 용암 녹이기 대결
3,am I cool,16,5 days ago,염산 VS 용암 녹이기 대결
4,"I regret this comment, sorry",26,5 days ago (edited),염산 VS 용암 녹이기 대결
5,Ok,7,5 days ago,염산 VS 용암 녹이기 대결
6,sheesh,3,5 days ago,염산 VS 용암 녹이기 대결
7,I'm no rocket scientist but I guess I'll try.,15,5 days ago,염산 VS 용암 녹이기 대결
8,Hi mark!,5,5 days ago,염산 VS 용암 녹이기 대결
9,"What does crow for idle play Roblox my parents to know what me and I don’t know how to play Roblox, so talk to you show me a ticket into Mark Rober play box where I can do all the fun creations",3,5 days ago,염산 VS 용암 녹이기 대결
10,yooooo,1,5 days ago,염산 VS 용암 녹이기 대결
11,I still can’t believe you can do all that to a diamond! I never would have guessed how tough they are..I’m still too scared to try it myself though ,7.3K,5 days ago,염산 VS 용암 녹이기 대결
12,How is there not a comment here,60,5 days ago,염산 VS 용암 녹이기 대결
13,⁠ @Epicly2 cause he posted it 2min ago,89,5 days ago,염산 VS 용암 녹이기 대결
14,hi,7,5 days ago,염산 VS 용암 녹이기 대결
15,nice comment lil bro,4,5 days ago,염산 VS 용암 녹이기 대결
16,Your my favorite youtuber,8,5 days ago,염산 VS 용암 녹이기 대결
17,你是内内个内内,4,5 days ago,염산 VS 용암 녹이기 대결
18,"Also, I think lava looks way better",7,5 days ago,염산 VS 용암 녹이기 대결
19,But you have a spare diamond now Kevin!!,737,5 days ago,염산 VS 용암 녹이기 대결
20,3 minutes ago,3,5 days ago,염산 VS 용암 녹이기 대결
21,Yea that’s kinda cool,2,5 days ago,염산 VS 용암 녹이기 대결
22,I love how mark genuinely loves to work with all these other YouTubers without any kind of competitive attitude towards anyone and supporting everyone while doing so,419,3 days ago,염산 VS 용암 녹이기 대결
23,Only on screen,6,2 days ago,염산 VS 용암 녹이기 대결
24,Joined two months ago seems like someone comments it for him,3,2 days ago,염산 VS 용암 녹이기 대결
25, @LinkZeeGee ,0,19 hours ago,염산 VS 용암 녹이기 대결
26, @LinkZeeGee definitely not only on screen. They’ve all had a relationship for at least a year or two.,1,19 hours ago,염산 VS 용암 녹이기 대결
27, @chadlipscomb  It's a joke my boy,0,18 hours ago,염산 VS 용암 녹이기 대결
28, @LinkZeeGee  Jokes are supposed to be funny,2,13 hours ago,염산 VS 용암 녹이기 대결
29, @Twilight053  thank you,0,13 hours ago,염산 VS 용암 녹이기 대결
30,"What a thrill ride this video has been, Mark! The breakdown of the experiments was fascinating and your humor really added to the experience. A very innovative and exciting way of presenting science! Looking forward to the next showdown at CrunchLabs. ",1.5K,2 days ago,염산 VS 용암 녹이기 대결
31,1.4K Likes and no replies? Let me fix that.,2,1 day ago,염산 VS 용암 녹이기 대결
32,Ight bro don’t glaze,5,20 hours ago,염산 VS 용암 녹이기 대결
33,Quit yapping lil bro,2,20 hours ago,염산 VS 용암 녹이기 대결
34,He’s not gonna let you hit bro,2,19 hours ago,염산 VS 용암 녹이기 대결
35,Bro doing tricks on it,1,17 hours ago,염산 VS 용암 녹이기 대결
36,Zip em up when your done lil buddy,2,17 hours ago,염산 VS 용암 녹이기 대결
37,am I insane or are these people above me insane,0,8 hours ago,염산 VS 용암 녹이기 대결
38,"William showing up uninvited is just so ... William, its perfect. This was one of your best videos Mark. I love the glitter bombs and other pranks, those are goated, but as a big fan of engineering/science YT this held a special place in my heart seeing all my favorite creators that I already watch collab together. Fantastic stuff guys",159,3 days ago,염산 VS 용암 녹이기 대결
39,What a line up for a video. Mark Rober is easily one of my favorite content creators. I love the editing style and music choice :),19,1 day ago,염산 VS 용암 녹이기 대결
40,"I like how instead of specifically designing something to thrash the competition he just rented a steamrollerI've never been more surprised that Mark Rober, a person known for bringing a nuke to a gunfight, brought another nuke to another gunfight",10,3 days ago,염산 VS 용암 녹이기 대결
41,Used cars for sale - slightly acidified/melted/crushed but with GREAT history.,1K,4 days ago,염산 VS 용암 녹이기 대결
42,"No comment, let’s fix that!",4,4 days ago,염산 VS 용암 녹이기 대결
43,First reply!,2,4 days ago,염산 VS 용암 녹이기 대결
44,"""slightly crushed""",11,4 days ago,염산 VS 용암 녹이기 대결
45,ok,1,4 days ago,염산 VS 용암 녹이기 대결
